County,D0,D1,D2,D3,D4,FIPS,MapDate,MapYear,None,State,StatisticFormatID,ValidEnd,ValidStart
"Nevada County",100,0,0,0,0,6057,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Nevada County",100,0,0,0,0,6057,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Nevada County","52.83",0,0,0,0,6057,20181030,2018,"47.17",CA,2,"11/5/18","10/30/18"
"Nevada County","52.83",0,0,0,0,6057,20181023,2018,"47.17",CA,2,"10/29/18","10/23/18"
"Nevada County","52.83",0,0,0,0,6057,20181016,2018,"47.17",CA,2,"10/22/18","10/16/18"
"Nevada County","52.83",0,0,0,0,6057,20181009,2018,"47.17",CA,2,"10/15/18","10/9/18"
"Nevada County","52.83",0,0,0,0,6057,20181002,2018,"47.17",CA,2,"10/8/18","10/2/18"
"Nevada County","52.83",0,0,0,0,6057,20180925,2018,"47.17",CA,2,"10/1/18","9/25/18"
"Nevada County","52.83",0,0,0,0,6057,20180918,2018,"47.17",CA,2,"9/24/18","9/18/18"
"Nevada County","52.83",0,0,0,0,6057,20180911,2018,"47.17",CA,2,"9/17/18","9/11/18"
"Nevada County","52.83",0,0,0,0,6057,20180904,2018,"47.17",CA,2,"9/10/18","9/4/18"
"Nevada County","52.83",0,0,0,0,6057,20180828,2018,"47.17",CA,2,"9/3/18","8/28/18"
"Nevada County","52.83",0,0,0,0,6057,20180821,2018,"47.17",CA,2,"8/27/18","8/21/18"
"Nevada County","52.38",0,0,0,0,6057,20180814,2018,"47.62",CA,2,"8/20/18","8/14/18"
"Nevada County","52.38",0,0,0,0,6057,20180807,2018,"47.62",CA,2,"8/13/18","8/7/18"
"Nevada County","52.38",0,0,0,0,6057,20180731,2018,"47.62",CA,2,"8/6/18","7/31/18"
"Nevada County","51.9",0,0,0,0,6057,20180724,2018,"48.1",CA,2,"7/30/18","7/24/18"
"Nevada County","51.9",0,0,0,0,6057,20180717,2018,"48.1",CA,2,"7/23/18","7/17/18"
"Nevada County","51.9",0,0,0,0,6057,20180710,2018,"48.1",CA,2,"7/16/18","7/10/18"
"Nevada County","51.9",0,0,0,0,6057,20180703,2018,"48.1",CA,2,"7/9/18","7/3/18"
"Nevada County","51.22",0,0,0,0,6057,20180626,2018,"48.78",CA,2,"7/2/18","6/26/18"
"Nevada County",0,0,0,0,0,6057,20180619,2018,100,CA,2,"6/25/18","6/19/18"
"Nevada County",0,0,0,0,0,6057,20180612,2018,100,CA,2,"6/18/18","6/12/18"
"Nevada County",0,0,0,0,0,6057,20180605,2018,100,CA,2,"6/11/18","6/5/18"
"Nevada County",0,0,0,0,0,6057,20180529,2018,100,CA,2,"6/4/18","5/29/18"
"Nevada County",0,0,0,0,0,6057,20180522,2018,100,CA,2,"5/28/18","5/22/18"
"Nevada County",0,0,0,0,0,6057,20180515,2018,100,CA,2,"5/21/18","5/15/18"
"Nevada County",0,0,0,0,0,6057,20180508,2018,100,CA,2,"5/14/18","5/8/18"
"Nevada County",0,0,0,0,0,6057,20180501,2018,100,CA,2,"5/7/18","5/1/18"
"Nevada County",0,0,0,0,0,6057,20180424,2018,100,CA,2,"4/30/18","4/24/18"
"Nevada County",0,0,0,0,0,6057,20180417,2018,100,CA,2,"4/23/18","4/17/18"
"Nevada County",0,0,0,0,0,6057,20180410,2018,100,CA,2,"4/16/18","4/10/18"
"Nevada County",0,0,0,0,0,6057,20180403,2018,100,CA,2,"4/9/18","4/3/18"
"Nevada County",0,0,0,0,0,6057,20180327,2018,100,CA,2,"4/2/18","3/27/18"
"Nevada County",100,0,0,0,0,6057,20180320,2018,0,CA,2,"3/26/18","3/20/18"
"Nevada County",100,0,0,0,0,6057,20180313,2018,0,CA,2,"3/19/18","3/13/18"
"Nevada County",100,0,0,0,0,6057,20180306,2018,0,CA,2,"3/12/18","3/6/18"
"Nevada County",100,0,0,0,0,6057,20180227,2018,0,CA,2,"3/5/18","2/27/18"
"Nevada County",100,0,0,0,0,6057,20180220,2018,0,CA,2,"2/26/18","2/20/18"
"Nevada County","45.25",0,0,0,0,6057,20180213,2018,"54.75",CA,2,"2/19/18","2/13/18"
"Nevada County","45.75",0,0,0,0,6057,20180206,2018,"54.25",CA,2,"2/12/18","2/6/18"
"Nevada County","46.46",0,0,0,0,6057,20180130,2018,"53.54",CA,2,"2/5/18","1/30/18"
"Nevada County",0,0,0,0,0,6057,20180123,2018,100,CA,2,"1/29/18","1/23/18"
"Nevada County",0,0,0,0,0,6057,20180116,2018,100,CA,2,"1/22/18","1/16/18"
"Nevada County",0,0,0,0,0,6057,20180109,2018,100,CA,2,"1/15/18","1/9/18"
"Nevada County",0,0,0,0,0,6057,20180102,2018,100,CA,2,"1/8/18","1/2/18"
"Nevada County",0,0,0,0,0,6057,20171226,2017,100,CA,2,"1/1/18","12/26/17"
"Orange County",0,0,100,0,0,6059,20181225,2018,0,CA,2,"12/31/18","12/25/18"
"Orange County",0,0,100,0,0,6059,20181218,2018,0,CA,2,"12/24/18","12/18/18"
"Orange County",0,0,100,0,0,6059,20181211,2018,0,CA,2,"12/17/18","12/11/18"
"Orange County",0,0,100,0,0,6059,20181204,2018,0,CA,2,"12/10/18","12/4/18"
"Orange County",0,0,100,0,0,6059,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Orange County",0,0,100,0,0,6059,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Orange County",0,0,100,0,0,6059,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Orange County",0,0,100,0,0,6059,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Orange County",0,0,100,0,0,6059,20181030,2018,0,CA,2,"11/5/18","10/30/18"
"Orange County",0,0,100,0,0,6059,20181023,2018,0,CA,2,"10/29/18","10/23/18"
"Orange County",0,0,100,0,0,6059,20181016,2018,0,CA,2,"10/22/18","10/16/18"
"Orange County",0,0,100,0,0,6059,20181009,2018,0,CA,2,"10/15/18","10/9/18"
"Orange County",0,0,100,0,0,6059,20181002,2018,0,CA,2,"10/8/18","10/2/18"
"Orange County",0,0,100,0,0,6059,20180925,2018,0,CA,2,"10/1/18","9/25/18"
"Orange County",0,0,100,0,0,6059,20180918,2018,0,CA,2,"9/24/18","9/18/18"
"Orange County",0,0,100,0,0,6059,20180911,2018,0,CA,2,"9/17/18","9/11/18"
"Orange County",0,0,100,0,0,6059,20180904,2018,0,CA,2,"9/10/18","9/4/18"
"Orange County",0,0,100,0,0,6059,20180828,2018,0,CA,2,"9/3/18","8/28/18"
"Orange County",0,0,100,0,0,6059,20180821,2018,0,CA,2,"8/27/18","8/21/18"
"Orange County",0,0,100,0,0,6059,20180814,2018,0,CA,2,"8/20/18","8/14/18"
"Orange County",0,0,100,0,0,6059,20180807,2018,0,CA,2,"8/13/18","8/7/18"
"Orange County",0,0,100,0,0,6059,20180731,2018,0,CA,2,"8/6/18","7/31/18"
"Orange County",0,0,100,0,0,6059,20180724,2018,0,CA,2,"7/30/18","7/24/18"
"Orange County",0,0,100,0,0,6059,20180717,2018,0,CA,2,"7/23/18","7/17/18"
"Orange County",0,0,100,0,0,6059,20180710,2018,0,CA,2,"7/16/18","7/10/18"
"Orange County",0,0,100,0,0,6059,20180703,2018,0,CA,2,"7/9/18","7/3/18"
"Orange County",0,0,100,0,0,6059,20180626,2018,0,CA,2,"7/2/18","6/26/18"
"Orange County",0,0,100,0,0,6059,20180619,2018,0,CA,2,"6/25/18","6/19/18"
"Orange County",0,0,100,0,0,6059,20180612,2018,0,CA,2,"6/18/18","6/12/18"
"Orange County",0,0,100,0,0,6059,20180605,2018,0,CA,2,"6/11/18","6/5/18"
"Orange County",0,0,100,0,0,6059,20180529,2018,0,CA,2,"6/4/18","5/29/18"
"Orange County",0,0,100,0,0,6059,20180522,2018,0,CA,2,"5/28/18","5/22/18"
"Orange County",0,0,100,0,0,6059,20180515,2018,0,CA,2,"5/21/18","5/15/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180508,2018,0,CA,2,"5/14/18","5/8/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180501,2018,0,CA,2,"5/7/18","5/1/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180424,2018,0,CA,2,"4/30/18","4/24/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180417,2018,0,CA,2,"4/23/18","4/17/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180410,2018,0,CA,2,"4/16/18","4/10/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180403,2018,0,CA,2,"4/9/18","4/3/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180327,2018,0,CA,2,"4/2/18","3/27/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180320,2018,0,CA,2,"3/26/18","3/20/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180313,2018,0,CA,2,"3/19/18","3/13/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180306,2018,0,CA,2,"3/12/18","3/6/18"
"Orange County",0,"43.96","56.04",0,0,6059,20180227,2018,0,CA,2,"3/5/18","2/27/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180220,2018,0,CA,2,"2/26/18","2/20/18"
"Orange County",0,"43.96","56.04",0,0,6059,20180213,2018,0,CA,2,"2/19/18","2/13/18"
"Orange County",0,"43.95","56.05",0,0,6059,20180206,2018,0,CA,2,"2/12/18","2/6/18"
"Orange County",0,100,0,0,0,6059,20180130,2018,0,CA,2,"2/5/18","1/30/18"
"Orange County","0.89","99.11",0,0,0,6059,20180123,2018,0,CA,2,"1/29/18","1/23/18"
"Orange County","0.89","99.11",0,0,0,6059,20180116,2018,0,CA,2,"1/22/18","1/16/18"
"Orange County","0.89","99.11",0,0,0,6059,20180109,2018,0,CA,2,"1/15/18","1/9/18"
"Orange County","0.89","99.11",0,0,0,6059,20180102,2018,0,CA,2,"1/8/18","1/2/18"
"Orange County","0.89","99.11",0,0,0,6059,20171226,2017,0,CA,2,"1/1/18","12/26/17"
"Placer County","93.74","6.26",0,0,0,6061,20181225,2018,0,CA,2,"12/31/18","12/25/18"
"Placer County","93.74","6.26",0,0,0,6061,20181218,2018,0,CA,2,"12/24/18","12/18/18"
"Placer County","93.74","6.26",0,0,0,6061,20181211,2018,0,CA,2,"12/17/18","12/11/18"
"Placer County","93.49","6.51",0,0,0,6061,20181204,2018,0,CA,2,"12/10/18","12/4/18"
"Placer County",0,100,0,0,0,6061,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Placer County",0,100,0,0,0,6061,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Placer County",100,0,0,0,0,6061,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Placer County",100,0,0,0,0,6061,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Placer County","38.57",0,0,0,0,6061,20181030,2018,"61.43",CA,2,"11/5/18","10/30/18"
"Placer County","38.57",0,0,0,0,6061,20181023,2018,"61.43",CA,2,"10/29/18","10/23/18"
"Placer County","38.57",0,0,0,0,6061,20181016,2018,"61.43",CA,2,"10/22/18","10/16/18"
"Placer County","38.57",0,0,0,0,6061,20181009,2018,"61.43",CA,2,"10/15/18","10/9/18"
"Placer County","38.57",0,0,0,0,6061,20181002,2018,"61.43",CA,2,"10/8/18","10/2/18"
"Placer County","38.57",0,0,0,0,6061,20180925,2018,"61.43",CA,2,"10/1/18","9/25/18"
"Placer County","38.57",0,0,0,0,6061,20180918,2018,"61.43",CA,2,"9/24/18","9/18/18"
"Placer County","38.57",0,0,0,0,6061,20180911,2018,"61.43",CA,2,"9/17/18","9/11/18"
"Placer County","38.57",0,0,0,0,6061,20180904,2018,"61.43",CA,2,"9/10/18","9/4/18"
"Placer County","38.57",0,0,0,0,6061,20180828,2018,"61.43",CA,2,"9/3/18","8/28/18"
"Placer County","38.57",0,0,0,0,6061,20180821,2018,"61.43",CA,2,"8/27/18","8/21/18"
"Placer County","38.2",0,0,0,0,6061,20180814,2018,"61.8",CA,2,"8/20/18","8/14/18"
"Placer County","38.2",0,0,0,0,6061,20180807,2018,"61.8",CA,2,"8/13/18","8/7/18"
"Placer County","38.2",0,0,0,0,6061,20180731,2018,"61.8",CA,2,"8/6/18","7/31/18"
"Placer County","38.6",0,0,0,0,6061,20180724,2018,"61.4",CA,2,"7/30/18","7/24/18"
"Placer County","38.6",0,0,0,0,6061,20180717,2018,"61.4",CA,2,"7/23/18","7/17/18"
"Placer County","38.6",0,0,0,0,6061,20180710,2018,"61.4",CA,2,"7/16/18","7/10/18"
"Placer County","38.6",0,0,0,0,6061,20180703,2018,"61.4",CA,2,"7/9/18","7/3/18"
"Placer County","38.05",0,0,0,0,6061,20180626,2018,"61.95",CA,2,"7/2/18","6/26/18"
"Placer County",0,0,0,0,0,6061,20180619,2018,100,CA,2,"6/25/18","6/19/18"
"Placer County",0,0,0,0,0,6061,20180612,2018,100,CA,2,"6/18/18","6/12/18"
"Placer County",0,0,0,0,0,6061,20180605,2018,100,CA,2,"6/11/18","6/5/18"
"Placer County",0,0,0,0,0,6061,20180529,2018,100,CA,2,"6/4/18","5/29/18"
"Placer County",0,0,0,0,0,6061,20180522,2018,100,CA,2,"5/28/18","5/22/18"
"Placer County",0,0,0,0,0,6061,20180515,2018,100,CA,2,"5/21/18","5/15/18"
"Placer County",0,0,0,0,0,6061,20180508,2018,100,CA,2,"5/14/18","5/8/18"
"Placer County",0,0,0,0,0,6061,20180501,2018,100,CA,2,"5/7/18","5/1/18"
"Placer County",0,0,0,0,0,6061,20180424,2018,100,CA,2,"4/30/18","4/24/18"
"Placer County",0,0,0,0,0,6061,20180417,2018,100,CA,2,"4/23/18","4/17/18"
"Placer County",0,0,0,0,0,6061,20180410,2018,100,CA,2,"4/16/18","4/10/18"
"Placer County",0,0,0,0,0,6061,20180403,2018,100,CA,2,"4/9/18","4/3/18"
"Placer County",0,0,0,0,0,6061,20180327,2018,100,CA,2,"4/2/18","3/27/18"
"Placer County",100,0,0,0,0,6061,20180320,2018,0,CA,2,"3/26/18","3/20/18"
"Placer County",100,0,0,0,0,6061,20180313,2018,0,CA,2,"3/19/18","3/13/18"
"Placer County",100,0,0,0,0,6061,20180306,2018,0,CA,2,"3/12/18","3/6/18"
"Placer County",100,0,0,0,0,6061,20180227,2018,0,CA,2,"3/5/18","2/27/18"
"Placer County",100,0,0,0,0,6061,20180220,2018,0,CA,2,"2/26/18","2/20/18"
"Placer County","52.22",0,0,0,0,6061,20180213,2018,"47.78",CA,2,"2/19/18","2/13/18"
"Placer County","52.78",0,0,0,0,6061,20180206,2018,"47.22",CA,2,"2/12/18","2/6/18"
"Placer County","53.64",0,0,0,0,6061,20180130,2018,"46.36",CA,2,"2/5/18","1/30/18"
"Placer County",0,0,0,0,0,6061,20180123,2018,100,CA,2,"1/29/18","1/23/18"
"Placer County",0,0,0,0,0,6061,20180116,2018,100,CA,2,"1/22/18","1/16/18"
"Placer County",0,0,0,0,0,6061,20180109,2018,100,CA,2,"1/15/18","1/9/18"
"Placer County",0,0,0,0,0,6061,20180102,2018,100,CA,2,"1/8/18","1/2/18"
"Placer County",0,0,0,0,0,6061,20171226,2017,100,CA,2,"1/1/18","12/26/17"
"Plumas County",0,100,0,0,0,6063,20181225,2018,0,CA,2,"12/31/18","12/25/18"
"Plumas County",0,100,0,0,0,6063,20181218,2018,0,CA,2,"12/24/18","12/18/18"
"Plumas County",0,100,0,0,0,6063,20181211,2018,0,CA,2,"12/17/18","12/11/18"
"Plumas County",0,100,0,0,0,6063,20181204,2018,0,CA,2,"12/10/18","12/4/18"
"Plumas County",0,100,0,0,0,6063,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Plumas County",0,100,0,0,0,6063,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Plumas County",100,0,0,0,0,6063,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Plumas County",100,0,0,0,0,6063,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Plumas County","9.72",0,0,0,0,6063,20181030,2018,"90.28",CA,2,"11/5/18","10/30/18"
"Plumas County","9.72",0,0,0,0,6063,20181023,2018,"90.28",CA,2,"10/29/18","10/23/18"
"Plumas County","9.72",0,0,0,0,6063,20181016,2018,"90.28",CA,2,"10/22/18","10/16/18"
"Plumas County","9.72",0,0,0,0,6063,20181009,2018,"90.28",CA,2,"10/15/18","10/9/18"
"Plumas County","9.72",0,0,0,0,6063,20181002,2018,"90.28",CA,2,"10/8/18","10/2/18"
"Plumas County","9.72",0,0,0,0,6063,20180925,2018,"90.28",CA,2,"10/1/18","9/25/18"
"Plumas County","9.72",0,0,0,0,6063,20180918,2018,"90.28",CA,2,"9/24/18","9/18/18"
"Plumas County","9.72",0,0,0,0,6063,20180911,2018,"90.28",CA,2,"9/17/18","9/11/18"
"Plumas County","9.72",0,0,0,0,6063,20180904,2018,"90.28",CA,2,"9/10/18","9/4/18"
"Plumas County","9.72",0,0,0,0,6063,20180828,2018,"90.28",CA,2,"9/3/18","8/28/18"
"Plumas County","9.72",0,0,0,0,6063,20180821,2018,"90.28",CA,2,"8/27/18","8/21/18"
"Plumas County","9.19",0,0,0,0,6063,20180814,2018,"90.81",CA,2,"8/20/18","8/14/18"
"Plumas County","9.19",0,0,0,0,6063,20180807,2018,"90.81",CA,2,"8/13/18","8/7/18"
"Plumas County","9.19",0,0,0,0,6063,20180731,2018,"90.81",CA,2,"8/6/18","7/31/18"
"Plumas County","9.48",0,0,0,0,6063,20180724,2018,"90.52",CA,2,"7/30/18","7/24/18"
"Plumas County","9.48",0,0,0,0,6063,20180717,2018,"90.52",CA,2,"7/23/18","7/17/18"
"Plumas County","9.48",0,0,0,0,6063,20180710,2018,"90.52",CA,2,"7/16/18","7/10/18"
"Plumas County","9.48",0,0,0,0,6063,20180703,2018,"90.52",CA,2,"7/9/18","7/3/18"
"Plumas County","8.68",0,0,0,0,6063,20180626,2018,"91.32",CA,2,"7/2/18","6/26/18"
"Plumas County",0,0,0,0,0,6063,20180619,2018,100,CA,2,"6/25/18","6/19/18"
"Plumas County",0,0,0,0,0,6063,20180612,2018,100,CA,2,"6/18/18","6/12/18"
"Plumas County",0,0,0,0,0,6063,20180605,2018,100,CA,2,"6/11/18","6/5/18"
"Plumas County",0,0,0,0,0,6063,20180529,2018,100,CA,2,"6/4/18","5/29/18"
"Plumas County",0,0,0,0,0,6063,20180522,2018,100,CA,2,"5/28/18","5/22/18"
"Plumas County",0,0,0,0,0,6063,20180515,2018,100,CA,2,"5/21/18","5/15/18"
"Plumas County",0,0,0,0,0,6063,20180508,2018,100,CA,2,"5/14/18","5/8/18"
"Plumas County",0,0,0,0,0,6063,20180501,2018,100,CA,2,"5/7/18","5/1/18"
"Plumas County",0,0,0,0,0,6063,20180424,2018,100,CA,2,"4/30/18","4/24/18"
"Plumas County",0,0,0,0,0,6063,20180417,2018,100,CA,2,"4/23/18","4/17/18"
"Plumas County",0,0,0,0,0,6063,20180410,2018,100,CA,2,"4/16/18","4/10/18"
"Plumas County",0,0,0,0,0,6063,20180403,2018,100,CA,2,"4/9/18","4/3/18"
"Plumas County",0,0,0,0,0,6063,20180327,2018,100,CA,2,"4/2/18","3/27/18"
"Plumas County",100,0,0,0,0,6063,20180320,2018,0,CA,2,"3/26/18","3/20/18"
"Plumas County",100,0,0,0,0,6063,20180313,2018,0,CA,2,"3/19/18","3/13/18"
"Plumas County",100,0,0,0,0,6063,20180306,2018,0,CA,2,"3/12/18","3/6/18"
"Plumas County",100,0,0,0,0,6063,20180227,2018,0,CA,2,"3/5/18","2/27/18"
"Plumas County",100,0,0,0,0,6063,20180220,2018,0,CA,2,"2/26/18","2/20/18"
"Plumas County","66.04",0,0,0,0,6063,20180213,2018,"33.96",CA,2,"2/19/18","2/13/18"
"Plumas County","66.69",0,0,0,0,6063,20180206,2018,"33.31",CA,2,"2/12/18","2/6/18"
"Plumas County","67.88",0,0,0,0,6063,20180130,2018,"32.12",CA,2,"2/5/18","1/30/18"
"Plumas County",0,0,0,0,0,6063,20180123,2018,100,CA,2,"1/29/18","1/23/18"
"Plumas County",0,0,0,0,0,6063,20180116,2018,100,CA,2,"1/22/18","1/16/18"
"Plumas County",0,0,0,0,0,6063,20180109,2018,100,CA,2,"1/15/18","1/9/18"
"Plumas County",0,0,0,0,0,6063,20180102,2018,100,CA,2,"1/8/18","1/2/18"
"Plumas County",0,0,0,0,0,6063,20171226,2017,100,CA,2,"1/1/18","12/26/17"
"Riverside County",0,"68.71","31.29",0,0,6065,20181225,2018,0,CA,2,"12/31/18","12/25/18"
"Riverside County",0,"68.71","31.29",0,0,6065,20181218,2018,0,CA,2,"12/24/18","12/18/18"
"Riverside County",0,"68.71","31.29",0,0,6065,20181211,2018,0,CA,2,"12/17/18","12/11/18"
"Riverside County",0,"60.04","39.6","0.36",0,6065,20181204,2018,0,CA,2,"12/10/18","12/4/18"
"Riverside County",0,"60.04","39.6","0.36",0,6065,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Riverside County",0,"59.4","40.24","0.36",0,6065,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Riverside County",0,"59.4","40.24","0.36",0,6065,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Riverside County",0,"59.4","40.24","0.36",0,6065,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Riverside County",0,"31.95","62.43","5.62",0,6065,20181030,2018,0,CA,2,"11/5/18","10/30/18"
"Riverside County",0,"31.95","62.43","5.62",0,6065,20181023,2018,0,CA,2,"10/29/18","10/23/18"
"Riverside County",0,"1.9","92.48","5.62",0,6065,20181016,2018,0,CA,2,"10/22/18","10/16/18"
"Riverside County",0,"1.9","64.74","33.36",0,6065,20181009,2018,0,CA,2,"10/15/18","10/9/18"
"Riverside County",0,"1.86","64.78","33.36",0,6065,20181002,2018,0,CA,2,"10/8/18","10/2/18"
"Riverside County",0,"1.86","64.78","33.36",0,6065,20180925,2018,0,CA,2,"10/1/18","9/25/18"
"Riverside County",0,"1.86","64.78","33.36",0,6065,20180918,2018,0,CA,2,"9/24/18","9/18/18"
"Riverside County",0,"1.86","64.78","33.36",0,6065,20180911,2018,0,CA,2,"9/17/18","9/11/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180904,2018,0,CA,2,"9/10/18","9/4/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180828,2018,0,CA,2,"9/3/18","8/28/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180821,2018,0,CA,2,"8/27/18","8/21/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180814,2018,0,CA,2,"8/20/18","8/14/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180807,2018,0,CA,2,"8/13/18","8/7/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180731,2018,0,CA,2,"8/6/18","7/31/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180724,2018,0,CA,2,"7/30/18","7/24/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180717,2018,0,CA,2,"7/23/18","7/17/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180710,2018,0,CA,2,"7/16/18","7/10/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180703,2018,0,CA,2,"7/9/18","7/3/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180626,2018,0,CA,2,"7/2/18","6/26/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180619,2018,0,CA,2,"6/25/18","6/19/18"
"Riverside County",0,"1.86","85.38","12.76",0,6065,20180612,2018,0,CA,2,"6/18/18","6/12/18"
"Riverside County",0,"1.86","85.49","12.65",0,6065,20180605,2018,0,CA,2,"6/11/18","6/5/18"
"Riverside County",0,"1.86","85.49","12.65",0,6065,20180529,2018,0,CA,2,"6/4/18","5/29/18"
"Riverside County",0,"1.86","85.49","12.65",0,6065,20180522,2018,0,CA,2,"5/28/18","5/22/18"
"Riverside County",0,"1.73","85.36","12.91",0,6065,20180515,2018,0,CA,2,"5/21/18","5/15/18"
"Riverside County",0,"54.64","32.46","12.91",0,6065,20180508,2018,0,CA,2,"5/14/18","5/8/18"
"Riverside County",0,"54.64","32.46","12.91",0,6065,20180501,2018,0,CA,2,"5/7/18","5/1/18"
"Riverside County",0,"54.64","32.46","12.91",0,6065,20180424,2018,0,CA,2,"4/30/18","4/24/18"
"Riverside County",0,"54.64","32.88","12.48",0,6065,20180417,2018,0,CA,2,"4/23/18","4/17/18"
"Riverside County",0,"54.64","32.88","12.48",0,6065,20180410,2018,0,CA,2,"4/16/18","4/10/18"
"Riverside County",0,"54.64","32.88","12.48",0,6065,20180403,2018,0,CA,2,"4/9/18","4/3/18"
"Riverside County",0,"54.64","32.88","12.48",0,6065,20180327,2018,0,CA,2,"4/2/18","3/27/18"
"Riverside County",0,"86.84","13.16",0,0,6065,20180320,2018,0,CA,2,"3/26/18","3/20/18"
"Riverside County",0,"86.84","13.16",0,0,6065,20180313,2018,0,CA,2,"3/19/18","3/13/18"
"Riverside County",0,"87.54","12.46",0,0,6065,20180306,2018,0,CA,2,"3/12/18","3/6/18"
"Riverside County",0,"99.99","0.01",0,0,6065,20180227,2018,0,CA,2,"3/5/18","2/27/18"
"Riverside County",0,"99.99","0.01",0,0,6065,20180220,2018,0,CA,2,"2/26/18","2/20/18"
"Riverside County",0,"99.99","0.01",0,0,6065,20180213,2018,0,CA,2,"2/19/18","2/13/18"
"Riverside County",0,"99.99","0.01",0,0,6065,20180206,2018,0,CA,2,"2/12/18","2/6/18"
"Riverside County",0,100,0,0,0,6065,20180130,2018,0,CA,2,"2/5/18","1/30/18"
"Riverside County","73.62","26.38",0,0,0,6065,20180123,2018,0,CA,2,"1/29/18","1/23/18"
"Riverside County","73.62","26.38",0,0,0,6065,20180116,2018,0,CA,2,"1/22/18","1/16/18"
"Riverside County","73.62","26.38",0,0,0,6065,20180109,2018,0,CA,2,"1/15/18","1/9/18"
"Riverside County","73.62","26.38",0,0,0,6065,20180102,2018,0,CA,2,"1/8/18","1/2/18"
"Riverside County","73.62","26.38",0,0,0,6065,20171226,2017,0,CA,2,"1/1/18","12/26/17"
"Sacramento County","82.09","17.91",0,0,0,6067,20181225,2018,0,CA,2,"12/31/18","12/25/18"
"Sacramento County","82.09","17.91",0,0,0,6067,20181218,2018,0,CA,2,"12/24/18","12/18/18"
"Sacramento County","82.09","17.91",0,0,0,6067,20181211,2018,0,CA,2,"12/17/18","12/11/18"
"Sacramento County","31.33","68.67",0,0,0,6067,20181204,2018,0,CA,2,"12/10/18","12/4/18"
"Sacramento County",0,100,0,0,0,6067,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Sacramento County",0,100,0,0,0,6067,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Sacramento County",100,0,0,0,0,6067,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Sacramento County",100,0,0,0,0,6067,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Sacramento County","8.52",0,0,0,0,6067,20181030,2018,"91.48",CA,2,"11/5/18","10/30/18"
"Sacramento County","8.52",0,0,0,0,6067,20181023,2018,"91.48",CA,2,"10/29/18","10/23/18"
"Sacramento County","8.52",0,0,0,0,6067,20181016,2018,"91.48",CA,2,"10/22/18","10/16/18"
"Sacramento County","8.52",0,0,0,0,6067,20181009,2018,"91.48",CA,2,"10/15/18","10/9/18"
"Sacramento County","8.52",0,0,0,0,6067,20181002,2018,"91.48",CA,2,"10/8/18","10/2/18"
"Sacramento County","8.52",0,0,0,0,6067,20180925,2018,"91.48",CA,2,"10/1/18","9/25/18"
"Sacramento County","8.52",0,0,0,0,6067,20180918,2018,"91.48",CA,2,"9/24/18","9/18/18"
"Sacramento County","8.52",0,0,0,0,6067,20180911,2018,"91.48",CA,2,"9/17/18","9/11/18"
